image_path,style,original_filename,label
data\processed\Impressionism\konstantin-korovin_paris-at-night-boulevard-des-italiens-1908.jpg,Impressionism,konstantin-korovin_paris-at-night-boulevard-des-italiens-1908.jpg,12
data\processed\Contemporary_Realism\eric-fischl_the-life-of-pigeons.jpg,Contemporary_Realism,eric-fischl_the-life-of-pigeons.jpg,6
data\processed\Mannerism_Late_Renaissance\piero-di-cosimo_the-young-saint-john-the-baptist-1480.jpg,Mannerism_Late_Renaissance,piero-di-cosimo_the-young-saint-john-the-baptist-1480.jpg,13
data\processed\High_Renaissance\andrea-mantegna_the-martyrdom-of-st-jacques.jpg,High_Renaissance,andrea-mantegna_the-martyrdom-of-st-jacques.jpg,11
data\processed\Mannerism_Late_Renaissance\el-greco_st-bartholomew.jpg,Mannerism_Late_Renaissance,el-greco_st-bartholomew.jpg,13
data\processed\Pop_Art\patrick-caulfield_braque-curtain-2005.jpg,Pop_Art,patrick-caulfield_braque-curtain-2005.jpg,19
data\processed\Romanticism\rudolf-von-alt_the-large-market-in-vienna-1845.jpg,Romanticism,rudolf-von-alt_the-large-market-in-vienna-1845.jpg,23
data\processed\Post_Impressionism\raoul-dufy_landscape-in-falaise-1902.jpg,Post_Impressionism,raoul-dufy_landscape-in-falaise-1902.jpg,20
data\processed\Impressionism\gustave-caillebotte_the-canoe.jpg,Impressionism,gustave-caillebotte_the-canoe.jpg,12
data\processed\Naive_Art_Primitivism\henri-rousseau_bouquet-of-flowers-1910.jpg,Naive_Art_Primitivism,henri-rousseau_bouquet-of-flowers-1910.jpg,15
data\processed\Pointillism\georges-seurat_river-landscape-with-a-boat-1884.jpg,Pointillism,georges-seurat_river-landscape-with-a-boat-1884.jpg,18
data\processed\Art_Nouveau_Modern\jacek-malczewski_study-of-a-woman-by-the-window.jpg,Art_Nouveau_Modern,jacek-malczewski_study-of-a-woman-by-the-window.jpg,3
data\processed\Fauvism\david-burliuk_fauvist-landscape.jpg,Fauvism,david-burliuk_fauvist-landscape.jpg,10
data\processed\Color_Field_Painting\gotthard-graubner_lysis-2003.jpg,Color_Field_Painting,gotthard-graubner_lysis-2003.jpg,5
data\processed\Pointillism\marevna-(marie-vorobieff)_not-identified-3.jpg,Pointillism,marevna-(marie-vorobieff)_not-identified-3.jpg,18
data\processed\Cubism\henri-laurens_sirene-1938.jpg,Cubism,henri-laurens_sirene-1938.jpg,7
data\processed\Post_Impressionism\vincent-van-gogh_village-street-sketch-1890.jpg,Post_Impressionism,vincent-van-gogh_village-street-sketch-1890.jpg,20
data\processed\Abstract_Expressionism\mark-rothko_no-5-no-24.jpg,Abstract_Expressionism,mark-rothko_no-5-no-24.jpg,0
data\processed\Pointillism\nicolae-vermont_view-of-dieppe-s-beach-1929.jpg,Pointillism,nicolae-vermont_view-of-dieppe-s-beach-1929.jpg,18
data\processed\Baroque\frans-hals_portrait-of-a-seated-woman-holding-a-fan-1650.jpg,Baroque,frans-hals_portrait-of-a-seated-woman-holding-a-fan-1650.jpg,4
data\processed\New_Realism\yiannis-tsaroychis_the-forgoten-guards.jpg,New_Realism,yiannis-tsaroychis_the-forgoten-guards.jpg,16
data\processed\Expressionism\mary-fedden_the-graveyard-1958.jpg,Expressionism,mary-fedden_the-graveyard-1958.jpg,9
data\processed\Symbolism\gustav-klimt_cows-in-the-barn-1901.jpg,Symbolism,gustav-klimt_cows-in-the-barn-1901.jpg,24
data\processed\Art_Nouveau_Modern\boris-kustodiev_at-the-fair-1906.jpg,Art_Nouveau_Modern,boris-kustodiev_at-the-fair-1906.jpg,3
data\processed\Naive_Art_Primitivism\david-burliuk_red-cockerel.jpg,Naive_Art_Primitivism,david-burliuk_red-cockerel.jpg,15
data\processed\Romanticism\ivan-aivazovsky_the-tempest-1899-1.jpg,Romanticism,ivan-aivazovsky_the-tempest-1899-1.jpg,23
data\processed\Expressionism\jury-annenkov_the-intellectual.jpg,Expressionism,jury-annenkov_the-intellectual.jpg,9
data\processed\Naive_Art_Primitivism\horace-pippin_the-get-away-fox-1939.jpg,Naive_Art_Primitivism,horace-pippin_the-get-away-fox-1939.jpg,15
data\processed\Ukiyo_e\kitagawa-utamaro_women-making-dresses-1.jpg,Ukiyo_e,kitagawa-utamaro_women-making-dresses-1.jpg,26
data\processed\Color_Field_Painting\barnett-newman_canto-xvi-1964.jpg,Color_Field_Painting,barnett-newman_canto-xvi-1964.jpg,5
data\processed\Cubism\ben-nicholson_glass-topped-bottle-1967.jpg,Cubism,ben-nicholson_glass-topped-bottle-1967.jpg,7
data\processed\Expressionism\mario-eloy_retrato-de-matilde-pereira-1923.jpg,Expressionism,mario-eloy_retrato-de-matilde-pereira-1923.jpg,9
data\processed\Rococo\maurice-quentin-de-la-tour_manelli.jpg,Rococo,maurice-quentin-de-la-tour_manelli.jpg,22
data\processed\Abstract_Expressionism\sam-francis_untitled-1977.jpg,Abstract_Expressionism,sam-francis_untitled-1977.jpg,0
data\processed\Abstract_Expressionism\milton-resnick_abstraction-1963.jpg,Abstract_Expressionism,milton-resnick_abstraction-1963.jpg,0
data\processed\Synthetic_Cubism\juan-gris_composition-with-violin.jpg,Synthetic_Cubism,juan-gris_composition-with-violin.jpg,25
data\processed\Fauvism\konstantinos-parthenis_pine-tree.jpg,Fauvism,konstantinos-parthenis_pine-tree.jpg,10
data\processed\Abstract_Expressionism\forrest-bess_untitled-1947.jpg,Abstract_Expressionism,forrest-bess_untitled-1947.jpg,0
data\processed\Realism\vincent-van-gogh_hands-1885(1).jpg,Realism,vincent-van-gogh_hands-1885(1).jpg,21
data\processed\Early_Renaissance\domenico-ghirlandaio_the-birth-of-st-john-the-baptist-1490.jpg,Early_Renaissance,domenico-ghirlandaio_the-birth-of-st-john-the-baptist-1490.jpg,8
data\processed\High_Renaissance\leonardo-da-vinci_manuscript-page-on-the-sforza-monument.jpg,High_Renaissance,leonardo-da-vinci_manuscript-page-on-the-sforza-monument.jpg,11
data\processed\High_Renaissance\pietro-perugino_pieta-maria-detail-1495.jpg,High_Renaissance,pietro-perugino_pieta-maria-detail-1495.jpg,11
data\processed\Ukiyo_e\utagawa-kuniyoshi_self-portrait-of-the-shunga-album.jpg,Ukiyo_e,utagawa-kuniyoshi_self-portrait-of-the-shunga-album.jpg,26
data\processed\New_Realism\william-james-glackens_tugboat-and-lighter-1905.jpg,New_Realism,william-james-glackens_tugboat-and-lighter-1905.jpg,16
data\processed\Pop_Art\peter-phillips_study-for-a-constructed-painting-1988.jpg,Pop_Art,peter-phillips_study-for-a-constructed-painting-1988.jpg,19
data\processed\Contemporary_Realism\lucian-freud_wasteground-with-houses-paddington-1972.jpg,Contemporary_Realism,lucian-freud_wasteground-with-houses-paddington-1972.jpg,6
data\processed\New_Realism\edward-hopper_two-on-the-aisle.jpg,New_Realism,edward-hopper_two-on-the-aisle.jpg,16
data\processed\Early_Renaissance\carlo-crivelli_saint-george-and-the-dragon-1490.jpg,Early_Renaissance,carlo-crivelli_saint-george-and-the-dragon-1490.jpg,8
data\processed\Rococo\maurice-quentin-de-la-tour_preparation-to-the-portrait-of-anne-julie-boetie-of-st-leger.jpg,Rococo,maurice-quentin-de-la-tour_preparation-to-the-portrait-of-anne-julie-boetie-of-st-leger.jpg,22
data\processed\Color_Field_Painting\anne-truitt_7-nov-62-1962.jpg,Color_Field_Painting,anne-truitt_7-nov-62-1962.jpg,5
data\processed\Post_Impressionism\vincent-van-gogh_evening-the-watch-after-millet-1889(1).jpg,Post_Impressionism,vincent-van-gogh_evening-the-watch-after-millet-1889(1).jpg,20
data\processed\High_Renaissance\correggio_madonna-and-child-with-the-young-saint-john-1516(2).jpg,High_Renaissance,correggio_madonna-and-child-with-the-young-saint-john-1516(2).jpg,11
data\processed\Early_Renaissance\antonello-da-messina_portrait-of-a-man.jpg,Early_Renaissance,antonello-da-messina_portrait-of-a-man.jpg,8
data\processed\New_Realism\john-french-sloan_rocks-weeds-and-sea-1917.jpg,New_Realism,john-french-sloan_rocks-weeds-and-sea-1917.jpg,16
data\processed\Early_Renaissance\sandro-botticelli_adoration-of-the-child(1).jpg,Early_Renaissance,sandro-botticelli_adoration-of-the-child(1).jpg,8
data\processed\Rococo\francois-boucher_landscape-with-the-brother-lucas.jpg,Rococo,francois-boucher_landscape-with-the-brother-lucas.jpg,22
data\processed\Symbolism\mstislav-dobuzhinsky_riga-a-nook-of-the-embankment.jpg,Symbolism,mstislav-dobuzhinsky_riga-a-nook-of-the-embankment.jpg,24
data\processed\Fauvism\william-h.-johnson_female-nude-with-red-hair-seated-on-pillows-1940.jpg,Fauvism,william-h.-johnson_female-nude-with-red-hair-seated-on-pillows-1940.jpg,10
data\processed\Rococo\thomas-gainsborough_an-unknown-couple-in-a-landscape.jpg,Rococo,thomas-gainsborough_an-unknown-couple-in-a-landscape.jpg,22
data\processed\Contemporary_Realism\john-miller_morjim-beach-goa.jpg,Contemporary_Realism,john-miller_morjim-beach-goa.jpg,6
data\processed\Baroque\jan-steen_quack.jpg,Baroque,jan-steen_quack.jpg,4
data\processed\Contemporary_Realism\eric-fischl_time-for-bed.jpg,Contemporary_Realism,eric-fischl_time-for-bed.jpg,6
data\processed\Impressionism\konstantin-korovin_interior-1913.jpg,Impressionism,konstantin-korovin_interior-1913.jpg,12
data\processed\Naive_Art_Primitivism\fernando-botero_dancers-at-the-bar.jpg,Naive_Art_Primitivism,fernando-botero_dancers-at-the-bar.jpg,15
data\processed\Color_Field_Painting\ellsworth-kelly_blue-from-the-series-line-form-color-1951.jpg,Color_Field_Painting,ellsworth-kelly_blue-from-the-series-line-form-color-1951.jpg,5
data\processed\Action_painting\jackson-pollock_enchanted-forest-1947.jpg,Action_painting,jackson-pollock_enchanted-forest-1947.jpg,1
data\processed\Naive_Art_Primitivism\tarsila-do-amaral_abaporu-1928(1).jpg,Naive_Art_Primitivism,tarsila-do-amaral_abaporu-1928(1).jpg,15
data\processed\Pop_Art\nicholas-krushenick_grand-entrance-1987.jpg,Pop_Art,nicholas-krushenick_grand-entrance-1987.jpg,19
data\processed\Art_Nouveau_Modern\raphael-kirchner_christmas-pictures-1.jpg,Art_Nouveau_Modern,raphael-kirchner_christmas-pictures-1.jpg,3
data\processed\Baroque\anthony-van-dyck_anna-wake.jpg,Baroque,anthony-van-dyck_anna-wake.jpg,4
data\processed\Realism\mykola-pymonenko_fair.jpg,Realism,mykola-pymonenko_fair.jpg,21
data\processed\High_Renaissance\michelangelo_sistine-chapel-ceiling-sibyl-erithraea-1512.jpg,High_Renaissance,michelangelo_sistine-chapel-ceiling-sibyl-erithraea-1512.jpg,11
data\processed\High_Renaissance\leonardo-da-vinci_design-for-a-flying-machine-1.jpg,High_Renaissance,leonardo-da-vinci_design-for-a-flying-machine-1.jpg,11
data\processed\Abstract_Expressionism\aki-kuroda_untitled-2008-1.jpg,Abstract_Expressionism,aki-kuroda_untitled-2008-1.jpg,0
data\processed\Realism\vasily-surikov_venice-saint-mark-s-basilica-1900.jpg,Realism,vasily-surikov_venice-saint-mark-s-basilica-1900.jpg,21
data\processed\Ukiyo_e\keisai-eisen_the-ninth-month-ch-y(1).jpg,Ukiyo_e,keisai-eisen_the-ninth-month-ch-y(1).jpg,26
data\processed\Fauvism\rik-wouters_reading-girl-1915.jpg,Fauvism,rik-wouters_reading-girl-1915.jpg,10
data\processed\Pointillism\theo-van-rysselberghe_portrait-of-madame-charles-maus-1890.jpg,Pointillism,theo-van-rysselberghe_portrait-of-madame-charles-maus-1890.jpg,18
data\processed\New_Realism\george-luks_copley-square.jpg,New_Realism,george-luks_copley-square.jpg,16
data\processed\Fauvism\bela-czobel_still-life-with-oranges.jpg,Fauvism,bela-czobel_still-life-with-oranges.jpg,10
data\processed\Fauvism\charles-lapicque_espagne.jpg,Fauvism,charles-lapicque_espagne.jpg,10
data\processed\Synthetic_Cubism\pablo-picasso_head-of-a-man-with-hat-1912.jpg,Synthetic_Cubism,pablo-picasso_head-of-a-man-with-hat-1912.jpg,25
data\processed\High_Renaissance\cima-da-conegliano_the-marriage-of-bacchus-and-ariadne.jpg,High_Renaissance,cima-da-conegliano_the-marriage-of-bacchus-and-ariadne.jpg,11
data\processed\Impressionism\eugene-boudin_the-lock-at-saint-valery-sur-somme-1891.jpg,Impressionism,eugene-boudin_the-lock-at-saint-valery-sur-somme-1891.jpg,12
data\processed\Analytical_Cubism\georges-braque_houses-at-estaque-1908.jpg,Analytical_Cubism,georges-braque_houses-at-estaque-1908.jpg,2
data\processed\Ukiyo_e\kitagawa-utamaro_women-gathering-for-tooth-blackening-ceremony.jpg,Ukiyo_e,kitagawa-utamaro_women-gathering-for-tooth-blackening-ceremony.jpg,26
data\processed\Pop_Art\gianfranco-baruchello_micron-salon-doloricida-1962.jpg,Pop_Art,gianfranco-baruchello_micron-salon-doloricida-1962.jpg,19
data\processed\New_Realism\john-french-sloan_spring-grammercy-park-1912.jpg,New_Realism,john-french-sloan_spring-grammercy-park-1912.jpg,16
data\processed\Realism\ilya-repin_the-road-from-montmartre-in-paris-1876.jpg,Realism,ilya-repin_the-road-from-montmartre-in-paris-1876.jpg,21
data\processed\Impressionism\asgrimur-jonsson_mt-str-tur-and-eir-ksj-kull-glacier-west-iceland-1948.jpg,Impressionism,asgrimur-jonsson_mt-str-tur-and-eir-ksj-kull-glacier-west-iceland-1948.jpg,12
data\processed\Realism\aleksey-savrasov_courtyard-winter.jpg,Realism,aleksey-savrasov_courtyard-winter.jpg,21
data\processed\Abstract_Expressionism\mark-tobey_they-ve-come-back.jpg,Abstract_Expressionism,mark-tobey_they-ve-come-back.jpg,0
data\processed\High_Renaissance\lorenzo-lotto_the-angel-of-the-annunciation.jpg,High_Renaissance,lorenzo-lotto_the-angel-of-the-annunciation.jpg,11
data\processed\Fauvism\abraham-manievich_winter-village-scene.jpg,Fauvism,abraham-manievich_winter-village-scene.jpg,10
data\processed\Color_Field_Painting\mark-rothko_earth-green.jpg,Color_Field_Painting,mark-rothko_earth-green.jpg,5
data\processed\Symbolism\nicholas-roerich_temptation-of-christ-1933.jpg,Symbolism,nicholas-roerich_temptation-of-christ-1933.jpg,24
data\processed\Post_Impressionism\henri-de-toulouse-lautrec_woman-with-a-black-boa-1892.jpg,Post_Impressionism,henri-de-toulouse-lautrec_woman-with-a-black-boa-1892.jpg,20
data\processed\Contemporary_Realism\john-miller_the-canticle-of-st-francis-on-lelant-beach.jpg,Contemporary_Realism,john-miller_the-canticle-of-st-francis-on-lelant-beach.jpg,6
data\processed\Color_Field_Painting\friedel-dzubas_untitled-1971.jpg,Color_Field_Painting,friedel-dzubas_untitled-1971.jpg,5
data\processed\Symbolism\mikalojus-ciurlionis_the-hymn-1904.jpg,Symbolism,mikalojus-ciurlionis_the-hymn-1904.jpg,24
data\processed\Contemporary_Realism\jamie-wyeth_spring-plowing-1969.jpg,Contemporary_Realism,jamie-wyeth_spring-plowing-1969.jpg,6
data\processed\Synthetic_Cubism\georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,Synthetic_Cubism,georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,25
data\processed\Color_Field_Painting\paul-reed_8-1965.jpg,Color_Field_Painting,paul-reed_8-1965.jpg,5
data\processed\New_Realism\john-french-sloan_pink-and-blue-1915.jpg,New_Realism,john-french-sloan_pink-and-blue-1915.jpg,16
data\processed\Baroque\rembrandt_the-molentje.jpg,Baroque,rembrandt_the-molentje.jpg,4
data\processed\Expressionism\victor-brauner_portrait-of-sa-a-pan-to-my-dear-sa-a-pan-1930.jpg,Expressionism,victor-brauner_portrait-of-sa-a-pan-to-my-dear-sa-a-pan-1930.jpg,9
data\processed\Mannerism_Late_Renaissance\agnolo-bronzino_portrait-of-laudomia-de-medici.jpg,Mannerism_Late_Renaissance,agnolo-bronzino_portrait-of-laudomia-de-medici.jpg,13
data\processed\Cubism\paul-klee_groynes-1925(1).jpg,Cubism,paul-klee_groynes-1925(1).jpg,7
data\processed\High_Renaissance\vittore-carpaccio_the-lion-of-st-mark-1516.jpg,High_Renaissance,vittore-carpaccio_the-lion-of-st-mark-1516.jpg,11
data\processed\Baroque\frans-snyders_kitchen-still-life-1610.jpg,Baroque,frans-snyders_kitchen-still-life-1610.jpg,4
data\processed\Pop_Art\andy-warhol_mao-1.jpg,Pop_Art,andy-warhol_mao-1.jpg,19
data\processed\Minimalism\agnes-martin_homage-to-greece-1959.jpg,Minimalism,agnes-martin_homage-to-greece-1959.jpg,14
data\processed\Synthetic_Cubism\juan-gris_view-across-the-bay-1921.jpg,Synthetic_Cubism,juan-gris_view-across-the-bay-1921.jpg,25
data\processed\Post_Impressionism\maurice-utrillo_place-pigalle.jpg,Post_Impressionism,maurice-utrillo_place-pigalle.jpg,20
data\processed\Mannerism_Late_Renaissance\tintoretto_portrait-of-a-man-1.jpg,Mannerism_Late_Renaissance,tintoretto_portrait-of-a-man-1.jpg,13
data\processed\Synthetic_Cubism\pablo-picasso_pedestal-1914.jpg,Synthetic_Cubism,pablo-picasso_pedestal-1914.jpg,25
data\processed\High_Renaissance\andrea-mantegna_molorchos-making-a-sacrifice-to-hercules-1506.jpg,High_Renaissance,andrea-mantegna_molorchos-making-a-sacrifice-to-hercules-1506.jpg,11
data\processed\Ukiyo_e\kitagawa-utamaro_oiran-hanaogi.jpg,Ukiyo_e,kitagawa-utamaro_oiran-hanaogi.jpg,26
data\processed\Pop_Art\marjorie-strider_monokini.jpg,Pop_Art,marjorie-strider_monokini.jpg,19
data\processed\Northern_Renaissance\jan-van-eyck_portrait-of-a-young-man-1432.jpg,Northern_Renaissance,jan-van-eyck_portrait-of-a-young-man-1432.jpg,17
data\processed\Mannerism_Late_Renaissance\el-greco_the-penitent-magdalene-1578.jpg,Mannerism_Late_Renaissance,el-greco_the-penitent-magdalene-1578.jpg,13
data\processed\Naive_Art_Primitivism\fernand-leger_the-rider-the-juggler-the-acrobat-1953.jpg,Naive_Art_Primitivism,fernand-leger_the-rider-the-juggler-the-acrobat-1953.jpg,15
data\processed\High_Renaissance\giorgione_youth-with-a-guitar-and-two-girls-sitting-on-a-river-bank(2).jpg,High_Renaissance,giorgione_youth-with-a-guitar-and-two-girls-sitting-on-a-river-bank(2).jpg,11
data\processed\Realism\vasily-vereshchagin_moti-masjid-pearl-mosque-agra-1876.jpg,Realism,vasily-vereshchagin_moti-masjid-pearl-mosque-agra-1876.jpg,21
data\processed\Ukiyo_e\utagawa-kuniyoshi_the-actor-13.jpg,Ukiyo_e,utagawa-kuniyoshi_the-actor-13.jpg,26
data\processed\Contemporary_Realism\philip-pearlstein_lying-female-nude-on-purple-drape-1968.jpg,Contemporary_Realism,philip-pearlstein_lying-female-nude-on-purple-drape-1968.jpg,6
data\processed\Art_Nouveau_Modern\carl-larsson_a-late-riser-s-miserable-breakfast-1900(1).jpg,Art_Nouveau_Modern,carl-larsson_a-late-riser-s-miserable-breakfast-1900(1).jpg,3
data\processed\Romanticism\orest-kiprensky_portrait-of-johann-wolfgang-von-goethe-1823.jpg,Romanticism,orest-kiprensky_portrait-of-johann-wolfgang-von-goethe-1823.jpg,23
data\processed\Romanticism\orest-kiprensky_portrait-of-soldier-1812.jpg,Romanticism,orest-kiprensky_portrait-of-soldier-1812.jpg,23
data\processed\Contemporary_Realism\fairfield-porter_anemone-and-daffodil-1965.jpg,Contemporary_Realism,fairfield-porter_anemone-and-daffodil-1965.jpg,6
data\processed\Realism\vincent-van-gogh_figure-of-a-woman-with-unfinished-chair-1882(1).jpg,Realism,vincent-van-gogh_figure-of-a-woman-with-unfinished-chair-1882(1).jpg,21
data\processed\Expressionism\albert-bloch_the-house-next-door-1934.jpg,Expressionism,albert-bloch_the-house-next-door-1934.jpg,9
data\processed\Early_Renaissance\benozzo-gozzoli_the-four-evangelists-1465.jpg,Early_Renaissance,benozzo-gozzoli_the-four-evangelists-1465.jpg,8
data\processed\High_Renaissance\titian_st-gregory-the-great.jpg,High_Renaissance,titian_st-gregory-the-great.jpg,11
data\processed\Pointillism\henri-edmond-cross_the-farm-evening.jpg,Pointillism,henri-edmond-cross_the-farm-evening.jpg,18
data\processed\Romanticism\gustave-dore_the-beseech-that-moses-might-report-to-them-his-will-and-terror-cease.jpg,Romanticism,gustave-dore_the-beseech-that-moses-might-report-to-them-his-will-and-terror-cease.jpg,23
data\processed\Romanticism\lev-lagorio_view-of-the-town-from-the-riverside-1887.jpg,Romanticism,lev-lagorio_view-of-the-town-from-the-riverside-1887.jpg,23
data\processed\Symbolism\jacek-malczewski_follow-the-stream-left-wing-1910.jpg,Symbolism,jacek-malczewski_follow-the-stream-left-wing-1910.jpg,24
data\processed\Color_Field_Painting\theodoros-stamos_aristo-i-1959.jpg,Color_Field_Painting,theodoros-stamos_aristo-i-1959.jpg,5
data\processed\Mannerism_Late_Renaissance\el-greco_st-idelfonso-1.jpg,Mannerism_Late_Renaissance,el-greco_st-idelfonso-1.jpg,13
